date,crypto_total,crypto_pnl,crypto_benchmark
2025-01-07,723443.4267771979,0.0,203248.44132746343
2025-01-08,723443.4267771979,0.0,199307.77180273895
2025-01-09,723443.4267771979,0.0,193940.49258901505
2025-01-10,723443.4267771979,0.0,198590.44494743695
2025-01-11,723443.4267771977,-1.1641532182693481e-10,198307.64270520283
2025-01-12,703362.5354696622,-20080.89130753558,198143.74781287805
2025-01-13,708559.8216542951,5197.286184632918,198202.6444680067
2025-01-14,708559.8216542951,0.0,202433.4230244473
2025-01-15,833638.0433267709,125078.2216724758,210759.50963906423
2025-01-16,839874.6666833272,6236.623356556287,209191.81010473284
2025-01-17,881089.5352960702,41214.86861274298,219058.5480262494
2025-01-18,901463.09607018,20373.560774109792,218945.37470396035
2025-01-19,846197.0419797323,-55266.05409044761,211986.50963513236
2025-01-20,853969.7987876316,7772.756807899219,213930.55797658945
2025-01-21,881911.4061866474,27941.607399015804,222590.3977645811
2025-01-22,871962.1993191806,-9949.206867466797,217362.12776330984
2025-01-23,865628.1592850701,-6334.040034110425,218006.1245968159
2025-01-24,863504.3798796164,-2123.779405453708,219808.1164997136
2025-01-25,869673.1208976647,6168.741018048255,219588.27388075055
2025-01-26,830878.8521765427,-38794.268721121945,215326.82646800936
2025-01-27,825712.2830825222,-5166.569094020524,214079.4952482932
2025-01-28,798441.1536717365,-27271.12941078574,212495.80596836912
2025-01-29,813043.7084301813,14602.554758444778,217467.27344693043
2025-01-30,839381.0307498935,26337.322319712257,219631.59036368807
2025-01-31,831715.3862306813,-7665.64451921219,214744.95372803535
2025-02-01,770866.4705137662,-60848.91571691516,211077.02732280543
2025-02-02,704730.2240075562,-66136.24650620995,204855.32884484573
2025-02-03,748508.9617156332,43778.73770807695,212648.7734423432
2025-02-04,715480.1558758452,-33028.805839787936,205238.7550803485
2025-02-05,715480.1558758452,0.0,202604.11683523617
2025-02-06,715480.1558758452,0.0,202557.67121151157
2025-02-07,715480.1558758452,0.0,202423.0198600504
2025-02-08,715480.1558758452,0.0,202325.23011471983
2025-02-09,715480.1558758452,0.0,202362.22278433896
2025-02-10,715480.1558758452,0.0,204328.09319662536
2025-02-11,715480.1558758452,0.0,200783.8743415698
2025-02-12,715480.1558758452,0.0,205268.1952164448
2025-02-13,715480.1558758452,0.0,202621.7776403067
2025-02-14,715480.1558758452,0.0,204477.8496151321
2025-02-15,715480.1558758452,0.0,204627.54050189452
2025-02-16,715480.1558758452,0.0,201680.56158083535
2025-02-17,715480.1558758452,0.0,200838.29845515467
2025-02-18,715480.1558758452,0.0,200347.940796001
2025-02-19,715480.1558758452,0.0,202646.401193202
2025-02-20,715480.1558758452,0.0,206207.82213111853
2025-02-21,715480.1558758452,0.0,201576.79206384363
2025-02-22,715480.1558758452,0.0,202525.0855516921
2025-02-23,715480.1558758452,0.0,201887.93678545824
2025-02-24,715480.1558758452,0.0,191705.3522396784
2025-02-25,715480.1558758452,0.0,186081.1558226921
2025-02-26,715480.1558758452,0.0,176877.04213297964
2025-02-27,715480.1558758452,0.0,177626.10273542607
2025-02-28,715480.1558758452,0.0,176931.53177830874
2025-03-01,715480.1558758452,0.0,180410.28442087633
2025-03-02,715480.1558758452,0.0,197640.28380487792
2025-03-03,715480.1558758452,0.0,180481.0750875832
2025-03-04,715480.1558758452,0.0,182906.3230269375
2025-03-05,715480.1558758452,0.0,190039.04381321356
2025-03-06,715480.1558758452,0.0,188651.16338505535
2025-03-07,715480.1558758452,0.0,181900.75479463008
2025-03-08,715480.1558758452,0.0,180667.54566579597
2025-03-09,715480.1558758452,0.0,169021.65365424665
2025-03-10,715480.1558758452,0.0,164682.8460174393
2025-03-11,715480.1558758452,0.0,173763.36683752976
2025-03-12,715480.1558758452,0.0,175567.11171458566
2025-03-13,715480.1558758452,0.0,169998.15855798707
2025-03-14,715480.1558758452,0.0,176084.53398410723
2025-03-15,715480.1558758452,0.0,176868.83428201455
2025-03-16,715480.1558758452,0.0,173170.9107208623
2025-03-17,715480.1558758452,0.0,176308.04638074728
2025-03-18,715480.1558758452,0.0,173462.00272874182
2025-03-19,715480.1558758452,0.0,182134.68673860305
2025-03-20,715480.1558758452,0.0,176499.9397107953
2025-03-21,715480.1558758452,0.0,176240.00804729818
2025-03-22,715480.1558758452,0.0,175798.04558126003
2025-03-23,715480.1558758452,0.0,180457.3853620432
2025-03-24,715480.1558758452,0.0,183486.60662211385
2025-03-25,715480.1558758452,0.0,183429.5448558236
2025-03-26,715480.1558758452,0.0,182232.52563274177
2025-03-27,715480.1558758452,0.0,182811.7607200104
2025-03-28,715480.1558758452,0.0,176889.88635484915
2025-03-29,715480.1558758452,0.0,173208.4440273713
2025-03-30,715480.1558758452,0.0,172656.79780442445
2025-03-31,715480.1558758452,0.0,173106.37833572962
2025-04-01,715480.1558758452,0.0,178601.10040904913
2025-04-02,715480.1558758452,0.0,172973.84038301994
2025-04-03,715480.1558758452,0.0,174267.94488518185
2025-04-04,715480.1558758452,0.0,175821.78445560814
2025-04-05,715480.1558758452,0.0,175110.8797112409
2025-04-06,715480.1558758452,0.0,164017.0107301678
2025-04-07,715480.1558758452,0.0,166157.75260193791
2025-04-08,715480.1558758452,0.0,159943.49197694854
2025-04-09,715480.1558758452,0.0,173158.88564579567
2025-04-10,715480.1558758452,0.0,166977.27621237002
2025-04-11,715480.1558758452,0.0,174901.26004437808
2025-04-12,715480.1558758452,0.0,178848.41721178155
2025-04-13,715480.1558758452,0.0,175488.71936554788
2025-04-14,715480.1558758452,0.0,177286.73021498343
2025-04-15,715480.1558758452,0.0,175455.1998783731
2025-04-16,715480.1558758452,0.0,176220.34852402852
2025-04-17,715480.1558758452,0.0,178027.7304128893
2025-04-18,715480.1558758452,0.0,177094.67305557485
2025-04-19,715480.1558758452,0.0,178379.32460363125
2025-04-20,715480.1558758452,0.0,178611.86399803928
2025-04-21,715480.1558758452,0.0,183528.5305554864
2025-04-22,715480.1558758453,1.1641532182693481e-10,195949.122464413
2025-04-23,724538.2181093463,9058.062233500998,196488.5142511884
2025-04-24,728515.6584392877,3977.440329941339,197001.6278085267
2025-04-25,726558.143998567,-1957.514440720668,198630.38654554653
2025-04-26,733835.3505390877,7277.206540520652,198476.10843668785
2025-04-27,712775.1913832265,-21060.159155861125,196605.39011702657
2025-04-28,720204.3590996882,7429.1677164616995,199171.9408798816
2025-04-29,704641.8180855615,-15562.541014126735,197716.69381865268
2025-04-30,690450.8912614657,-14190.926824095775,197554.22424176495
2025-05-01,706222.2764544832,15771.385193017428,202345.9545288333
2025-05-02,699124.5237957819,-7097.752658701269,203221.95011985756
2025-05-03,689399.5605365175,-9724.963259264361,201086.61461698663
2025-05-04,675919.6179789873,-13479.942557530245,197782.09449939645
2025-05-05,684532.7898293296,8613.171850342304,198688.16916102328
2025-05-06,686580.9659742196,2048.1761448900215,202996.32432446603
2025-05-07,684910.7633652466,-1670.2026089730207,203478.310303294
2025-05-08,803401.5352110886,118490.77184584201,216498.9763941551
2025-05-09,829715.8303075236,26314.295096435002,215931.50425497617
2025-05-10,914688.1495150708,84972.31920754723,219549.85589569443
2025-05-11,879276.0723992242,-35412.07711584668,218312.6820963343
2025-05-12,877221.5620019834,-2054.5103972407524,215600.3887343068
2025-05-13,916713.86236783,39492.300365846604,218445.7443029978
2025-05-14,875325.006486835,-41388.85588099505,217123.7888095372
2025-05-15,833008.9936434211,-42316.01284341386,217554.1521568463
2025-05-16,831041.2670490994,-1967.7265943216626,217018.6758917887
2025-05-17,813668.2005735933,-17373.066475506173,216393.33922245275
2025-05-18,851531.8717010706,37863.67112747731,223218.96187232056
2025-05-19,833993.3312502465,-17538.540450824075,221457.8290119517
2025-05-20,838578.5094957179,4585.178245471441,223942.5961580049
2025-05-21,859331.6198265777,20753.11033085978,229996.66443421855
2025-05-22,887179.1073711459,27847.48754456814,234180.63694234125
2025-05-23,839419.2657905236,-47759.84158062225,224984.20684964003
2025-05-24,840898.641058225,1479.37526770134,226039.75941986055
2025-05-25,845946.8369727728,5048.19591454789,228648.93858233868
2025-05-26,847198.8056392375,1251.9686664646724,229498.1808387801
2025-05-27,857835.4078880961,10636.602248858544,228563.48518785983
2025-05-28,856449.4945400137,-1385.9133480823366,226063.1870184236
2025-05-29,826377.390192089,-30072.104347924702,221532.4369027601
2025-05-30,795165.2019732993,-31212.188218789757,218086.6467275413
2025-05-31,795165.2019732993,0.0,219427.7374903177
2025-06-01,795165.2019732993,0.0,221554.12791010097
2025-06-02,795165.2019732993,0.0,222035.24559331787
2025-06-03,795165.2019732993,0.0,221093.5544287008
2025-06-04,795165.2019732993,0.0,219624.6276158634
2025-06-05,795165.2019732993,0.0,213006.38017061845
2025-06-06,795165.2019732993,0.0,218908.20182204465
2025-06-07,795165.2019732993,0.0,221477.63598164587
2025-06-08,795165.2019732993,0.0,221850.9539456008
2025-06-09,795165.2019732993,0.0,231288.4753253323
2025-06-10,795165.2019732993,0.0,231211.1642500744
2025-06-11,782645.9238514344,-12519.278121864889,227917.57155083495
2025-06-12,782645.9238514344,0.0,222134.90299335905
2025-06-13,782645.9238514344,0.0,222474.43934316223
2025-06-14,782645.9238514344,0.0,221177.3039978296
2025-06-15,782645.9238514344,0.0,221344.26249919724
2025-06-16,782645.9238514344,0.0,223954.49016958303
2025-06-17,782645.9238514344,0.0,219350.1970539549
2025-06-18,782645.9238514344,0.0,219941.99785318007
2025-06-19,782645.9238514344,0.0,219524.60979122896
2025-06-20,782645.9238514344,0.0,216641.86836245345
2025-06-21,782645.9238514344,0.0,214435.39815121843
2025-06-22,782645.9238514344,0.0,211771.6310457949
2025-06-23,782645.9238514344,0.0,221398.2606564446
2025-06-24,782645.9238514344,0.0,222379.36916521733
2025-06-25,782645.9238514344,0.0,225138.25559739393
2025-06-26,782645.9238514344,0.0,224296.81161851613
2025-06-27,782645.9238514344,0.0,224566.13070437452
2025-06-28,782645.9238514344,0.0,225067.89088702455
2025-06-29,782645.9238514344,0.0,227286.25510983777
2025-06-30,782645.9238514344,0.0,224664.49385246707
2025-07-01,782645.9238514344,0.0,221650.9674451401
2025-07-02,782645.9238514344,0.0,228279.71635239827
2025-07-03,782645.9238514344,0.0,229933.54098158688
2025-07-04,782645.9238514344,0.0,226549.7110705397
2025-07-05,782645.9238514344,0.0,226962.4955274585
2025-07-06,782645.9238514344,0.0,229061.37899760023
2025-07-07,782645.9238514344,0.0,227106.5015354088
2025-07-08,782645.9238514344,0.0,228470.44649398615
2025-07-09,782645.9238514344,0.0,233453.54585714865
2025-07-10,828835.9684803684,46190.044628934,243226.99934075063
2025-07-11,846613.7291492255,17777.76066885714,246434.9911990867
2025-07-12,840224.8691016461,-6388.860047579394,246263.52739030315
2025-07-13,856897.4371214276,16672.568019781495,249788.3816149381
2025-07-14,866377.3136809389,9479.876559511293,251326.7229278535
2025-07-15,888040.3965036575,21663.08282271854,246980.6248845003
2025-07-16,913643.9295758996,25603.533072242164,248996.528783508
2025-07-17,967590.2794449604,53946.349869060796,250152.6889640611
2025-07-18,961429.9510200896,-6160.328424870851,247454.632373468
2025-07-19,975806.20601619,14376.25499610044,247321.996123142
2025-07-20,1028537.651586298,52731.445570108015,245981.6098266161
2025-07-21,1042293.5709152976,13755.91932899959,246272.5707710072
2025-07-22,1042879.9435108788,586.372595581226,251632.28106827228
2025-07-23,956004.3853758764,-86875.55813500239,249031.03124684628
2025-07-24,946056.0143621942,-9948.37101368222,248219.5680409547
2025-07-25,956591.6810586076,10535.66669641342,246684.30672001824
2025-07-26,960123.7674699492,3532.086411341559,247337.49438065293
2025-07-27,987075.5542944868,26951.786824537558,250485.377246592
2025-07-28,944361.9917065224,-42713.56258796435,247289.4923780028
2025-07-29,927682.9996907128,-16678.992015809636,247284.61026305752
2025-07-30,912817.7964693396,-14865.203221373144,247093.8637385336
2025-07-31,884083.3594583997,-28734.43701093993,242746.78271901692
2025-08-01,848721.5861732597,-35361.77328514005,237634.0124169549
2025-08-02,825788.5493483292,-22933.03682493046,235970.71845072473
2025-08-03,850550.9647841583,24762.415435829083,239516.264323601
2025-08-04,904552.3184204936,54001.35363633535,241307.55816925276
2025-08-05,883493.7057401049,-21058.61268038873,239356.41601648257
2025-08-06,883493.7057401049,0.0,241215.53521741467
2025-08-07,883493.7057401049,0.0,246392.85428754543
2025-08-08,905680.5408671504,22186.835127045517,244698.10508408377
2025-08-09,962398.912516638,56718.37164948764,244303.096112788
2025-08-10,961264.3320349628,-1134.5804816752207,250188.1580206268
2025-08-11,936792.54767341,-24471.784361552796,248981.71860931153
2025-08-12,1017867.4304829089,81074.88280949881,252004.48499257525
2025-08-13,1029681.2904598934,11813.85997698456,258654.4498020286
2025-08-14,975111.5398193004,-54569.750640593,248201.90723588417
2025-08-15,964182.1807713124,-10929.359047987964,246186.1999321091
2025-08-16,967475.3294149864,3293.1486436739797,246381.2224029442
2025-08-17,1027813.9345521298,60338.6051371434,246300.92963332369
2025-08-18,1004185.0420349456,-23628.892517184257,243782.93789294473
2025-08-19,928959.9091263324,-75225.13290861319,236608.76827844177
2025-08-20,1004749.215034298,75789.30590796564,239635.9416715051
2025-08-21,966126.233496953,-38622.98153734498,235744.48648669905
2025-08-22,1057327.777150358,91201.54365340504,245086.8066249972
2025-08-23,1046978.3843608404,-10349.392789517646,241941.7907728683
2025-08-24,1035199.8558412564,-11778.528519583982,237924.12144867095
2025-08-25,954187.7161371916,-81012.13970406482,230932.50689066292
2025-08-26,976612.0687874364,22424.35265024472,234451.93836346263
2025-08-27,969694.8074900076,-6917.261297428748,233234.42408737217
2025-08-28,981324.499816334,11629.692326326389,236008.23537429768
2025-08-29,942247.2806693512,-39077.21914698277,227339.2375250495
2025-08-30,940173.3859818676,-2073.8946874836693,228172.2442918574
2025-08-31,938777.0374800252,-1396.3485018423526,226974.09464618756
2025-09-01,930806.9928708384,-7970.044609186822,229100.2229389939
2025-09-02,930806.9928708384,0.0,233189.38739614855
2025-09-03,930806.9928708384,0.0,234285.34028668827
2025-09-04,930806.9928708384,0.0,232189.14361806
2025-09-05,930806.9928708384,0.0,232036.8642274004
2025-09-06,930806.9928708384,0.0,231142.92932139256
2025-09-07,930806.9928708384,0.0,233120.2514059836
2025-09-08,930806.9928708384,0.0,235015.56051266793
2025-09-09,941867.1550741016,11060.162203263259,233881.32070056055
2025-09-10,1001373.6840534752,59506.528979373514,238966.1908625157
2025-09-11,1019085.1929019606,17711.50884848542,242221.1362155942
2025-09-12,1046151.7352588476,27066.542356887017,243466.84552464055
2025-09-13,1076944.276371413,30792.54111256532,243150.04869008597
2025-09-14,1051299.2951924314,-25644.981178981485,242011.68037809196
2025-09-15,1032630.216468536,-18669.07872389548,242089.72868547257
2025-09-16,1041736.0931731224,9105.876704586437,245022.0121128876
2025-09-17,1083859.2952185872,42123.20204546477,244236.3028824793
2025-09-18,1109413.5661578353,25554.27093924815,245638.56752849647
2025-09-19,1071771.5235557684,-37642.04260206688,242601.3677785656
2025-09-20,1088319.160674681,16547.637118912535,242670.7822786436
2025-09-21,1071894.820934021,-16424.33974066004,241798.70220933724
2025-09-22,1015196.7202125842,-56698.10072143667,236435.4040490754
2025-09-23,1018296.7511801044,3100.0309675202006,234896.17805761288
2025-09-24,1010375.28731549,-7921.463864614489,237651.9353490024
2025-09-25,971710.7612602644,-38664.52605522552,228678.08382558596
2025-09-26,974759.2882371524,3048.5269768879516,230069.5357338048
2025-09-27,976324.4715507895,1565.183313637157,230004.7739875673
2025-09-28,976324.4715507895,0.0,235122.95065852848
2025-09-29,976324.4715507895,0.0,239899.41204919075
2025-09-30,959916.6889947958,-16407.782555993763,239177.41605711225
2025-10-01,976868.6401134424,16951.951118646655,248808.68203866636
2025-10-02,1036901.3815168015,60032.741403359105,253070.5062589369
2025-10-03,1131221.968586993,94320.5870701914,256394.84972915731
2025-10-04,1094462.5173259247,-36759.45126106823,256728.0622656421
2025-10-05,1110279.0677650338,15816.550439109094,259009.71377044753
2025-10-06,1163359.1447347675,53080.076969733695,261608.0310463191
2025-10-07,1240625.3237890797,77266.17905431218,254685.4705637958
2025-10-08,1243450.0474694257,2824.72368034604,258677.10740259688
2025-10-09,1193946.0516573016,-49503.99581212411,255218.53853725284
2025-10-10,1048544.113525553,-145401.93813174858,237412.31852621728
2025-10-11,1079549.4980303608,31005.384504807764,232365.8827322543
2025-10-12,1238932.3917517003,159382.89372133953,241512.81997512415
2025-10-13,1231228.5998962114,-7703.791855488904,241725.273889925
2025-10-14,1149406.721707604,-81821.87818860752,237211.6275595061
2025-10-15,1105704.346922453,-43702.37478515087,232314.04712256664
2025-10-16,1105704.346922453,0.0,226867.834922915
2025-10-17,1105704.346922453,0.0,223264.63749805043
2025-10-18,1105704.346922453,0.0,224796.45840241472
2025-10-19,1105704.346922453,0.0,227875.81144682295
2025-10-20,1105704.346922453,0.0,231906.73456629127
2025-10-21,1105704.346922453,0.0,227477.7552494204
2025-10-22,1105704.346922453,0.0,225824.66785235435
2025-10-23,1105704.346922453,0.0,230817.957401745
2025-10-24,1105704.346922453,0.0,232839.89022122207
2025-10-25,1105704.346922453,0.0,234114.46626360275
2025-10-26,1105704.346922453,0.0,240050.52825139023
2025-10-27,1105704.346922453,0.0,239310.03592450215
2025-10-28,1105704.346922453,0.0,236870.86248949857
2025-10-29,1105704.346922453,0.0,230787.7145017818
2025-10-30,1105704.346922453,0.0,227118.4446957951
2025-10-31,1105704.346922453,0.0,229741.00871703264
2025-11-01,1105704.346922453,0.0,230805.98147548657
2025-11-02,1105704.346922453,0.0,232013.04343837197
2025-11-03,1105704.346922453,0.0,223431.84174345896
2025-11-04,1105704.346922453,0.0,213036.93434636673
2025-11-05,1105704.346922453,0.0,217862.82305511617
2025-11-06,1105704.346922453,0.0,212430.40528762536
2025-11-07,1105704.346922453,0.0,216773.57078542415
2025-11-08,1105704.346922453,0.0,214487.21737797005
2025-11-09,1105704.346922453,0.0,219598.74257689167
2025-11-10,1105704.346922453,0.0,222276.53347558092
2025-11-11,1105704.346922453,0.0,215987.32091812592
2025-11-12,1105704.346922453,0.0,213189.3120346427
2025-11-13,1105704.346922453,0.0,209067.21787601133
2025-11-14,1105704.346922453,0.0,197953.6566057964
2025-11-15,1105704.346922453,0.0,200368.0754244163
2025-11-16,1105704.346922453,0.0,197490.82227922027
2025-11-17,1105704.346922453,0.0,193122.31237933968
2025-11-18,1105704.346922453,0.0,194915.2609015333
2025-11-19,1105704.346922453,0.0,191805.63219128977
2025-11-20,1105704.346922453,0.0,181668.4611442629
2025-11-21,1105704.346922453,0.0,178436.51743340993
2025-11-22,1105704.346922453,0.0,177508.94835967492
2025-11-23,1105704.346922453,0.0,182031.4742414373
2025-11-24,1105704.346922453,0.0,185104.76559950403
2025-11-25,1105704.346922453,0.0,183157.32599028296
2025-11-26,1105704.346922453,0.0,189818.44757919185
2025-11-27,1105704.346922453,0.0,191426.8750925636
2025-11-28,1105704.346922453,0.0,190659.13794301095
2025-11-29,1105704.346922453,0.0,190517.5729925333
2025-11-30,1105704.346922453,0.0,189558.30293752596
2025-12-01,1105704.346922453,0.0,181017.6981581648
2025-12-02,1105704.346922453,0.0,191562.82069597335
2025-12-03,1105704.346922453,0.0,196129.28561224343
2025-12-04,1105704.346922453,0.0,193222.4448845265
2025-12-05,1105704.346922453,0.0,187447.5418387421
2025-12-06,1105704.346922453,0.0,187205.58225610064
2025-12-07,1105704.346922453,0.0,189582.05819481015
2025-12-08,1105704.346922453,0.0,190073.9394670172
2025-12-09,1105704.346922453,0.0,194375.98379531028
2025-12-10,1105704.346922453,0.0,192969.37767123771
2025-12-11,1105704.346922453,0.0,193997.7345676019
2025-12-12,1105704.346922453,0.0,189298.4859545813
2025-12-13,1105704.346922453,0.0,189357.82494898353
2025-12-14,1105704.346922453,0.0,184904.7463331713
2025-12-15,1105704.346922453,0.0,181223.6480473506
2025-12-16,1105704.346922453,0.0,184210.22452486207
2025-12-17,1105704.346922453,0.0,180644.82253348344
2025-12-18,1105704.346922453,0.0,179216.23050922097
2025-12-19,1105704.346922453,0.0,184754.18715079772
2025-12-20,1105704.346922453,0.0,185258.76519844975
2025-12-21,1105704.346922453,0.0,185841.2113411858
2025-12-22,1105704.346922453,0.0,185564.96227337484
2025-12-23,1105704.346922453,0.0,183308.5404900988
2025-12-24,1105704.346922453,0.0,183723.66770687388
2025-12-25,1105704.346922453,0.0,182932.63402224673
2025-12-26,1105704.346922453,0.0,183072.47876443827
2025-12-27,1105704.346922453,0.0,184122.51028520725
2025-12-28,1105704.346922453,0.0,184193.1371225535
2025-12-29,1105704.346922453,0.0,182730.05901788885
2025-12-30,1105704.346922453,0.0,185439.38706848983
2025-12-31,1105704.346922453,0.0,183507.3965679715
